candidate_id,title,year,venue,doi,source,fulltext_access,fulltext_source,landing_page_url,pdf_url,text_source,text_length,agent_fulltext_decision,agent_reason_code,agent_confidence,agent_rationale
FT-0768,Blockchain-oriented Inter-organizational Collaboration between Healthcare Providers to Handle the COVID-19 Process,2021,International Journal of Advanced Computer Science and Applications,10.14569/ijacsa.2021.0121294,openalex,open,openalex,https://doi.org/10.14569/ijacsa.2021.0121294,http://thesai.org/Downloads/Volume12No12/Paper_94-Blockchain_oriented_Inter_organizational_Collaboration.pdf,remote_pdf,102336,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0769,Agriculture-Food Supply Chain Management Based on Blockchain and IoT: A Narrative on Enterprise Blockchain Interoperability,2021,Agriculture,10.3390/agriculture12010040,openalex,open,openalex,https://doi.org/10.3390/agriculture12010040,https://www.mdpi.com/2077-0472/12/1/40/pdf?version=1641297867,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0770,OClient: On-board client clustering to bridge the interaction gap across multi-fabric adaptive ecosystem,2021,,10.36227/techrxiv.16601360.v1,openalex,open,openalex,https://doi.org/10.36227/techrxiv.16601360.v1,https://www.techrxiv.org/articles/preprint/OClient_On-board_client_clustering_to_bridge_the_interaction_gap_across_multi-fabric_adaptive_ecosystem/16601360/1/files/30726782.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0772,Review on Consensus Protocols for Blockchain,2021,"2021 International Conference on Computing, Communication, and Intelligent Systems (ICCCIS)",10.1109/icccis51004.2021.9397089,openalex,unknown,openalex,https://doi.org/10.1109/icccis51004.2021.9397089,,landing_html,794,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0774,A privacy-preserving design for sharing demand-driven patient datasets over permissioned blockchains and P2P secure transfer,2021,PeerJ Computer Science,10.7717/peerj-cs.568,openalex,open,openalex,https://doi.org/10.7717/peerj-cs.568,,landing_html,73173,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0776,Blockchain Technology for Ophthalmology: Coming of Age?,2021,Asia-Pacific Journal of Ophthalmology,10.1097/apo.0000000000000399,openalex,open,openalex,https://doi.org/10.1097/apo.0000000000000399,,landing_html,11,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0784,"The Digital Avatar on a Blockchain: E-Identity, Anonymity and Human Dignity",2021,SHILAP Revista de lepidopterología,10.25364/01.8:2021.2.3,openalex,open,openalex,https://doaj.org/article/e25773f04ca14636a5f75673c7a05e38,,landing_html,5112,exclude,no_quantitative_or_reproducible_evidence,medium,Full text lacks quantitative or reproducible technical evidence required by the protocol.
FT-0788,Fast Settlement Scheme of Aviation Business Privacy Preservation Based on Consortium Blockchain,2021,,10.1109/ispa-bdcloud-socialcom-sustaincom52081.2021.00197,openalex,unknown,openalex,https://doi.org/10.1109/ispa-bdcloud-socialcom-sustaincom52081.2021.00197,,landing_html,845,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0791,Decentralizing Supply Chain Anti-Counterfeiting and Traceability Systems Using Blockchain Technology,2021,Future Internet,10.3390/fi13040084,openalex,open,openalex,https://doi.org/10.3390/fi13040084,https://www.mdpi.com/1999-5903/13/4/84/pdf?version=1616654350,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0797,The Notarial Office in E-government: A Blockchain-Based Solution,2021,IEEE Access,10.1109/access.2021.3066184,openalex,open,openalex,https://doi.org/10.1109/access.2021.3066184,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09380170.pdf,remote_pdf,69155,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0798,Blockchain: Secured Solution for Signature Transfer in Distributed Intrusion Detection System,2021,Computer Systems Science and Engineering,10.32604/csse.2022.017130,openalex,open,openalex,https://doi.org/10.32604/csse.2022.017130,https://file.techscience.com/ueditor/files/csse/TSP_CSSE-40-1/TSP_CSSE_17130/TSP_CSSE_17130.pdf,remote_pdf,43572,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0799,Design and Development of a Blockchain-Based System for Private Data Management,2021,Electronics,10.3390/electronics10243131,openalex,open,openalex,https://doi.org/10.3390/electronics10243131,https://www.mdpi.com/2079-9292/10/24/3131/pdf?version=1639651190,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0800,A Blockchain-Enabled Framework for mHealth Systems,2021,Sensors,10.3390/s21082828,openalex,open,openalex,https://doi.org/10.3390/s21082828,https://www.mdpi.com/1424-8220/21/8/2828/pdf?version=1618816600,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0803,Design of an Architecture Contributing to the Protection and Privacy of the Data Associated with the Electronic Health Record,2021,Information,10.3390/info12080313,openalex,open,openalex,https://doi.org/10.3390/info12080313,https://www.mdpi.com/2078-2489/12/8/313/pdf?version=1627868891,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0804,Enhanced Drug Anti-Counterfeiting and Verification System for the Pharmaceutical Drug Supply Chain using Blockchain,2021,International Journal of Computer Applications,10.5120/ijca2021921105,openalex,open,openalex,https://doi.org/10.5120/ijca2021921105,https://doi.org/10.5120/ijca2021921105,remote_pdf,46750,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0805,SPETS: Secure and Privacy-Preserving Energy Trading System in Microgrid,2021,Sensors,10.3390/s21238121,openalex,open,openalex,https://doi.org/10.3390/s21238121,https://www.mdpi.com/1424-8220/21/23/8121/pdf?version=1638868311,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0806,EconLedger: A Proof-of-ENF Consensus Based Lightweight Distributed Ledger for IoVT Networks,2021,MDPI (MDPI AG),10.3390/fi13100248,openalex,open,openalex,https://doi.org/10.3390/fi13100248,https://www.mdpi.com/1999-5903/13/10/248/pdf?version=1634633939,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0807,Real time availability and consistency of health-related information across multiple stakeholders: A blockchain based approach,2021,Computer Science and Information Systems,10.2298/csis200426017d,openalex,open,openalex,https://doi.org/10.2298/csis200426017d,http://www.doiserbia.nb.rs/ft.aspx?id=1820-02142100017D,landing_html,4503,exclude,no_quantitative_or_reproducible_evidence,medium,Full text lacks quantitative or reproducible technical evidence required by the protocol.
FT-0808,Blockchain Application Design and Algorithms for Traceability in Pharmaceutical Supply Chain,2021,International Journal of Healthcare Information Systems and Informatics,10.4018/ijhisi.289460,openalex,open,openalex,https://doi.org/10.4018/ijhisi.289460,https://www.igi-global.com/ViewTitle.aspx?TitleId=289460&isxn=9781799859819,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0810,Controlled Sharing Mechanism of Data Based on the Consortium Blockchain,2021,Security and Communication Networks,10.1155/2021/5523489,openalex,open,openalex,https://doi.org/10.1155/2021/5523489,https://downloads.hindawi.com/journals/scn/2021/5523489.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0812,The Effect of Blockchain Technology on Supply Chain Sustainability Performances,2021,Sustainability,10.3390/su13041726,openalex,open,openalex,https://doi.org/10.3390/su13041726,https://www.mdpi.com/2071-1050/13/4/1726/pdf?version=1612539601,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0819,On Blockchain-Enhanced Secure Data Storage and Sharing in Vehicular Edge Computing Networks,2021,Applied Sciences,10.3390/app11010414,openalex,open,openalex,https://doi.org/10.3390/app11010414,https://www.mdpi.com/2076-3417/11/1/414/pdf?version=1609811281,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0820,A Blockchain‐Based Medical Data Sharing Mechanism with Attribute‐Based Access Control and Privacy Protection,2021,Wireless Communications and Mobile Computing,10.1155/2021/6685762,openalex,open,openalex,https://doi.org/10.1155/2021/6685762,https://downloads.hindawi.com/journals/wcmc/2021/6685762.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0821,A Blockchain Assisted Vehicular Pseudonym Issuance and Management System for Conditional Privacy Enhancement,2021,IEEE Access,10.1109/access.2021.3112013,openalex,open,openalex,https://doi.org/10.1109/access.2021.3112013,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09536245.pdf,landing_html,855,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0822,Verification of University Student and Graduate Data using Blockchain Technology,2021,International Journal of Computers Communications & Control,10.15837/ijccc.2021.5.4266,openalex,open,openalex,https://doi.org/10.15837/ijccc.2021.5.4266,,landing_html,11185,include,meets_fulltext_criteria,medium,Implementation and evaluation detail with at least one credible institutional/interoperability signal.
FT-0824,BIdM: A Blockchain-Enabled Cross-Domain Identity Management System,2021,Journal of Communications and Information Networks,10.23919/jcin.2021.9387704,openalex,unknown,openalex,https://doi.org/10.23919/jcin.2021.9387704,,landing_html,812,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0825,Securing Collaborative Environment Monitoring in Smart Cities Using Blockchain Enabled Software-Defined Internet of Drones,2021,IEEE Internet of Things Magazine,10.1109/iotm.0011.2000045,openalex,unknown,openalex,https://doi.org/10.1109/iotm.0011.2000045,,landing_html,869,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0826,Decentralized Trusted Data Sharing Management on Internet of Vehicle Edge Computing (IoVEC) Networks Using Consortium Blockchain,2021,Sensors,10.3390/s21072410,openalex,open,openalex,https://doi.org/10.3390/s21072410,https://www.mdpi.com/1424-8220/21/7/2410/pdf?version=1617938700,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0827,Blockchain-Based Decision Tree Classification in Distributed Networks,2021,Intelligent Automation & Soft Computing,10.32604/iasc.2021.017154,openalex,open,openalex,https://doi.org/10.32604/iasc.2021.017154,https://file.techscience.com/ueditor/files/iasc/TSP_IASC-29-3/TSP_IASC_17154/TSP_IASC_17154.pdf,remote_pdf,45319,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0828,Scalable Identifier System for Industrial Internet Based on Multi-Identifier Network Architecture,2021,IEEE Internet of Things Journal,10.1109/jiot.2021.3137526,openalex,unknown,openalex,https://doi.org/10.1109/jiot.2021.3137526,,landing_html,844,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
